Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT),TF (nT), Tempature (°F)
12/9/2021 8:20,70.230377,-148.382812,-1316.58,10072.98,-72492.86,73201.18209,999
12/9/2021 8:21,70.230377,-148.382812,-1101.26,10008.56,-72208.1,72906.74696,999
12/9/2021 8:23,70.230377,-148.382812,-951.93,10057,-72273.23,72975.81239,999
12/9/2021 8:24,70.230377,-148.382812,-969.96,10137.85,-72210.76,72925.37751,999
12/9/2021 8:25,70.230377,-148.382812,-1004.91,10200.15,-72371.7,73093.88391,999
12/9/2021 8:26,70.230377,-148.382812,-967.57,10132.77,-72445.51,73157.09903,999
12/9/2021 8:27,70.230377,-148.382812,-1096.9,10081.48,-72339.52,73046.8725,999
12/9/2021 8:28,70.230377,-148.382812,-1254.7,10016.7,-72495.25,73194.73904,999
12/9/2021 8:30,70.230377,-148.382812,-1115.14,9848.49,-72466.77,73141.43181,999
12/9/2021 8:31,70.230377,-148.382812,-1184.4,9958.73,-72377.64,73069.15819,999
12/9/2021 8:32,70.230377,-148.382812,-1111.47,9971.61,-72227.73,72921.28189,999
12/9/2021 8:33,70.230377,-148.382812,-1295.02,9948.92,-72440.25,73131.71614,999
12/9/2021 8:34,70.230377,-148.382812,-1314.75,9999.95,-72584.84,73282.23909,999
12/9/2021 8:35,70.230377,-148.382812,-1360.73,9820.01,-72398.71,73074.32786,999
12/9/2021 8:37,70.230377,-148.382812,-1309.44,9986.75,-72178.32,72877.70363,999
12/9/2021 8:38,70.230377,-148.382812,-1079.87,9927.97,-72385.27,73070.91091,999
12/9/2021 8:39,70.230377,-148.382812,-1252.06,9955.6,-72573.44,73263.80975,999
12/9/2021 8:40,70.230377,-148.382812,-1278.99,9842.99,-72562.7,73238.41682,999
12/9/2021 8:41,70.230377,-148.382812,-1151.85,9735.6,-72522.02,73181.63739,999
12/9/2021 8:42,70.230377,-148.382812,-1275.65,9969.65,-72678.76,73370.4529,999
12/9/2021 8:44,70.230377,-148.382812,-1092.24,9776.42,-72535.73,73199.7507,999
12/9/2021 8:45,70.230377,-148.382812,-1158.64,9892.4,-72551.8,73232.27231,999
12/9/2021 8:46,70.230377,-148.382812,-1236.19,9918.88,-72243.28,72931.50109,999
12/9/2021 8:47,70.230377,-148.382812,-1351.81,9859.71,-72372.17,73053.21528,999
12/9/2021 8:48,70.230377,-148.382812,-1011.37,9971,-72472.54,73162.23592,999
12/9/2021 8:49,70.230377,-148.382812,-1062.49,9825.28,-72460.79,73131.60124,999
12/9/2021 8:51,70.230377,-148.382812,-1197.46,9787.85,-72476.24,73143.97639,999
12/9/2021 8:52,70.230377,-148.382812,-1311.4,9837.39,-72480.77,73157.06413,999
12/9/2021 8:53,70.230377,-148.382812,-1096.78,9836.87,-72103.93,72780.10483,999
12/9/2021 8:54,70.230377,-148.382812,-1226.14,9844.07,-72252.01,72929.84357,999
12/9/2021 8:55,70.230377,-148.382812,-1112.97,9938.19,-72413.77,73101.02878,999
12/9/2021 8:56,70.230377,-148.382812,-1118.92,9938.44,-72489.39,73176.06326,999
12/9/2021 8:58,70.230377,-148.382812,-1167.54,9982.09,-72350.42,73045.11308,999
12/9/2021 8:59,70.230377,-148.382812,-1093.63,9950.3,-72370.54,73059.56171,999
12/9/2021 9:00,70.230377,-148.382812,-1142.22,9804.52,-72424.99,73094.54464,999
12/9/2021 9:01,70.230377,-148.382812,-1263.42,9871.59,-72443.98,73124.37868,999
12/9/2021 9:02,70.230377,-148.382812,-1166.71,9905.64,-72431.66,73115.17138,999
12/9/2021 9:03,70.230377,-148.382812,-947.8,9978.38,-72465.21,73155.13005,999
12/9/2021 9:05,70.230377,-148.382812,-999.03,10013.06,-72636.29,73330.00789,999
12/9/2021 9:06,70.230377,-148.382812,-1130.98,9953.2,-72874.35,73559.6098,999
12/9/2021 9:07,70.230377,-148.382812,-1090.74,9920.84,-72667.03,73349.23332,999
12/9/2021 9:08,70.230377,-148.382812,-1130.36,9912.15,-72617.52,73299.60875,999
12/9/2021 9:09,70.230377,-148.382812,-1168.51,9681.79,-72567.16,73219.50002,999
12/9/2021 9:10,70.230377,-148.382812,-1100.62,9636.66,-72660.74,73305.25027,999
12/9/2021 9:12,70.230377,-148.382812,-961.96,9775.99,-72458.3,73121.13639,999
12/9/2021 9:13,70.230377,-148.382812,-1032.65,9894.91,-72747.07,73424.19086,999
12/9/2021 9:14,70.230377,-148.382812,-1043.22,9909.81,-72730.97,73410.39871,999
12/9/2021 9:15,70.230377,-148.382812,-1219.71,9840.51,-72488.87,73163.92283,999
12/9/2021 9:16,70.230377,-148.382812,-1141.75,9929.33,-72589.3,73274.15412,999
12/9/2021 9:17,70.230377,-148.382812,-1211.53,9949.32,-72570.35,73259.21425,999
12/9/2021 9:19,70.230377,-148.382812,-1170.62,9820.58,-72420.17,73092.3742,999
12/9/2021 9:20,70.230377,-148.382812,-1232.87,9893.44,-72391.32,73074.64221,999
12/9/2021 9:21,70.230377,-148.382812,-1110.88,9813.91,-72630.31,73298.76407,999
12/9/2021 9:22,70.230377,-148.382812,-1132,9792.85,-72517.58,73184.5663,999
12/9/2021 9:23,70.230377,-148.382812,-1037.62,9785.02,-72454.73,73119.84116,999
12/9/2021 9:24,70.230377,-148.382812,-1121.66,9765.14,-72393.62,73057.86951,999
12/9/2021 9:26,70.230377,-148.382812,-1218.12,9787.64,-72508.09,73175.84867,999
12/9/2021 9:27,70.230377,-148.382812,-1164.38,9880.65,-72723.76,73401.14641,999
12/9/2021 9:28,70.230377,-148.382812,-1088.83,9957.87,-72542.88,73231.23763,999
12/9/2021 9:29,70.230377,-148.382812,-1068.21,9926.69,-72563.95,73247.57393,999
12/9/2021 9:30,70.230377,-148.382812,-946.95,9905.61,-72620.23,73298.81056,999
12/9/2021 9:31,70.230377,-148.382812,-1007.2,9858.31,-72470.16,73144.54743,999
12/9/2021 9:33,70.230377,-148.382812,-1030.6,9862.39,-72520.27,73195.0711,999
12/9/2021 9:34,70.230377,-148.382812,-1151.99,9763.75,-72748.48,73409.80341,999
12/9/2021 9:35,70.230377,-148.382812,-941.83,9677.05,-72621.09,73269.05932,999
12/9/2021 9:36,70.230377,-148.382812,-1062.21,9540.06,-72664.48,73295.75491,999
12/9/2021 9:37,70.230377,-148.382812,-1017.71,9615.25,-72807.02,73446.24516,999
12/9/2021 9:38,70.230377,-148.382812,-1254.01,9769.46,-72765.93,73429.52716,999
12/9/2021 9:40,70.230377,-148.382812,-1212.67,9710.8,-72691.55,73347.33565,999
12/9/2021 9:41,70.230377,-148.382812,-1055.02,9639.1,-72441.96,73088.04885,999
12/9/2021 9:42,70.230377,-148.382812,-1057.85,9596.34,-72656.03,73294.66204,999
12/9/2021 9:43,70.230377,-148.382812,-1092.41,9611.15,-72685.64,73326.46061,999
12/9/2021 9:44,70.230377,-148.382812,-1082.92,9678.27,-72596.27,73246.57018,999
12/9/2021 9:45,70.230377,-148.382812,-1020.53,9685.2,-72670.1,73319.76551,999
12/9/2021 9:47,70.230377,-148.382812,-1094.28,9784.53,-72587.14,73251.80796,999
12/9/2021 9:48,70.230377,-148.382812,-866.18,9742.8,-72486.37,73143.3268,999
12/9/2021 9:49,70.230377,-148.382812,-796.33,9778.24,-72477.47,73138.44254,999
12/9/2021 9:50,70.230377,-148.382812,-893.47,9875.75,-72590.09,73264.24703,999
12/9/2021 9:51,70.230377,-148.382812,-1060.29,9813.01,-72450.24,73119.46838,999
12/9/2021 9:52,70.230377,-148.382812,-1023.9,9880.94,-72663.45,73339.33673,999
12/9/2021 9:54,70.230377,-148.382812,-1136.04,9843.74,-72532.51,73206.24844,999
12/9/2021 9:55,70.230377,-148.382812,-1190.92,9820.48,-72800.21,73469.24999,999
12/9/2021 9:56,70.230377,-148.382812,-1074.71,9841.47,-72698.29,73369.27765,999
12/9/2021 9:57,70.230377,-148.382812,-978.56,9936.18,-72727.16,73409.29815,999
12/9/2021 9:58,70.230377,-148.382812,-1050.38,9835.56,-72756.91,73426.21801,999
12/9/2021 9:59,70.230377,-148.382812,-1025.64,9907.19,-72562.9,73243.28507,999
12/9/2021 10:01,70.230377,-148.382812,-1199.89,9898.39,-72622.77,73304.05571,999
12/9/2021 10:02,70.230377,-148.382812,-1136.24,9852.71,-72690.85,73364.34154,999
12/9/2021 10:03,70.230377,-148.382812,-1029.05,9881.26,-72609.21,73285.71225,999
12/9/2021 10:04,70.230377,-148.382812,-1064.71,9917.37,-72553.9,73236.30411,999
12/9/2021 10:05,70.230377,-148.382812,-1116.28,9934.79,-72521.26,73207.0986,999
12/9/2021 10:06,70.230377,-148.382812,-1121.66,9925.06,-72469.23,73154.31794,999
12/9/2021 10:08,70.230377,-148.382812,-1206.76,9802.98,-72478.81,73148.70187,999
12/9/2021 10:09,70.230377,-148.382812,-1191.27,9732.69,-72786.47,73443.95546,999
12/9/2021 10:10,70.230377,-148.382812,-1097.53,9902.59,-72783,73461.76522,999
12/9/2021 10:11,70.230377,-148.382812,-1026.89,9898.71,-72889.27,73565.5126,999
12/9/2021 10:12,70.230377,-148.382812,-964.22,9770.44,-72940.85,73598.63325,999
12/9/2021 10:13,70.230377,-148.382812,-1075.1,9839.75,-72895.96,73564.92034,999
12/9/2021 10:15,70.230377,-148.382812,-1035.75,10005.27,-73123.45,73812.0393,999
12/9/2021 10:16,70.230377,-148.382812,-1107.24,10072.49,-72972.95,73673.14617,999
12/9/2021 10:17,70.230377,-148.382812,-916.02,9897.8,-72884.59,73559.28899,999
12/9/2021 10:18,70.230377,-148.382812,-1005.4,9803.99,-72632.91,73298.49019,999
12/9/2021 10:19,70.230377,-148.382812,-1185.47,9893.33,-72679.82,73359.65889,999
12/9/2021 10:20,70.230377,-148.382812,-1186.55,9816.85,-72686.62,73356.13929,999
12/9/2021 10:22,70.230377,-148.382812,-1127.29,9948.09,-72631,73317.78392,999
12/9/2021 10:23,70.230377,-148.382812,-1107.54,9979.29,-72750.35,73439.95029,999
12/9/2021 10:24,70.230377,-148.382812,-926.9,9814.79,-72925.21,73588.5555,999
12/9/2021 10:25,70.230377,-148.382812,-1001.26,9866.65,-72579.76,73254.17985,999
12/9/2021 10:26,70.230377,-148.382812,-1100.77,9889.01,-72552.56,73231.67468,999
12/9/2021 10:27,70.230377,-148.382812,-1222.56,9869.75,-72645.4,73322.9893,999
12/9/2021 10:29,70.230377,-148.382812,-1195.97,9927.6,-72762.65,73446.51674,999
12/9/2021 10:30,70.230377,-148.382812,-1105.32,9961.91,-72635.74,73324.02136,999
12/9/2021 10:31,70.230377,-148.382812,-1084.18,9922.42,-72605.41,73288.30347,999
12/9/2021 10:32,70.230377,-148.382812,-1108.66,9743.93,-72570.88,73230.49858,999
12/9/2021 10:33,70.230377,-148.382812,-1152.11,9881.6,-72777.77,73454.59266,999
12/9/2021 10:34,70.230377,-148.382812,-1062.37,9912.8,-72456.47,73139.1296,999
12/9/2021 10:36,70.230377,-148.382812,-1086.23,9749.7,-72766.59,73424.88111,999
12/9/2021 10:37,70.230377,-148.382812,-1031.46,9759.5,-72976.56,73633.48463,999
12/9/2021 10:38,70.230377,-148.382812,-1011.92,9941.97,-72596.36,73280.95411,999
12/9/2021 10:39,70.230377,-148.382812,-1210.36,9970.74,-72739.92,73430.07959,999
12/9/2021 10:40,70.230377,-148.382812,-1294.32,9884.02,-72599.81,73280.97657,999
12/9/2021 10:41,70.230377,-148.382812,-1311.12,9898.64,-72511.66,73195.92164,999
12/9/2021 10:43,70.230377,-148.382812,-1145.68,9848.95,-72635.79,73309.42905,999
12/9/2021 10:44,70.230377,-148.382812,-1296.84,9873.07,-72844.43,73521.90345,999
12/9/2021 10:45,70.230377,-148.382812,-1263.65,9890.79,-72904.16,73582.88581,999
12/9/2021 10:46,70.230377,-148.382812,-1239.89,9855.37,-72766.18,73441.01441,999
12/9/2021 10:47,70.230377,-148.382812,-1200.82,9961.35,-72725.73,73414.59165,999
12/9/2021 10:48,70.230377,-148.382812,-1153.09,10020.89,-72724.57,73420.77999,999
12/9/2021 10:50,70.230377,-148.382812,-1121.78,10066.77,-72682.13,73384.53699,999
12/9/2021 10:51,70.230377,-148.382812,-1192.4,10035.12,-72634.18,73333.82272,999
12/9/2021 10:52,70.230377,-148.382812,-1302.44,9965.33,-72868.43,73558.22349,999
12/9/2021 10:53,70.230377,-148.382812,-1236.39,9973.83,-72445.43,73139.22527,999
12/9/2021 10:54,70.230377,-148.382812,-1080.8,10069.61,-72508.13,73211.98051,999
12/9/2021 10:55,70.230377,-148.382812,-1151.41,10052,-72512.6,73215.06408,999
12/9/2021 10:57,70.230377,-148.382812,-1125.8,10050.47,-72660.79,73361.22802,999
12/9/2021 10:58,70.230377,-148.382812,-993.62,10133.4,-72249.7,72963.63633,999
12/9/2021 10:59,70.230377,-148.382812,-1047.23,10060.4,-72287.41,72991.62954,999
12/9/2021 11:00,70.230377,-148.382812,-998.17,10014.67,-72624.92,73318.95364,999
12/9/2021 11:01,70.230377,-148.382812,-1112.54,10174.24,-72788.65,73504.69695,999
12/9/2021 11:02,70.230377,-148.382812,-1240.95,9989.58,-72853.84,73545.99696,999
12/9/2021 11:04,70.230377,-148.382812,-1095.16,10081.81,-72728.34,73431.96652,999
12/9/2021 11:05,70.230377,-148.382812,-1272.67,9945.2,-72485.27,73175.41294,999
12/9/2021 11:06,70.230377,-148.382812,-1283.72,10014.79,-72698.18,73395.97626,999
12/9/2021 11:07,70.230377,-148.382812,-1332.36,10001.59,-72803.67,73499.533,999
12/9/2021 11:08,70.230377,-148.382812,-1457.31,9940.11,-72673.3,73364.41966,999
12/9/2021 11:09,70.230377,-148.382812,-1316,9935.38,-72723.43,73410.7683,999
12/9/2021 11:11,70.230377,-148.382812,-1245.45,9903.37,-72712.23,73394.11608,999
12/9/2021 11:12,70.230377,-148.382812,-1300.36,9780.01,-72699.41,73365.82138,999
12/9/2021 11:13,70.230377,-148.382812,-1290.12,9924.62,-72729.39,73414.75779,999
12/9/2021 11:14,70.230377,-148.382812,-1021.44,9914.26,-72911.77,73589.82332,999
12/9/2021 11:15,70.230377,-148.382812,-1151.35,9997.27,-73080.15,73769.77252,999
12/9/2021 11:16,70.230377,-148.382812,-1061.68,9957.23,-72964.17,73648.10722,999
12/9/2021 11:18,70.230377,-148.382812,-1056.35,10001.5,-73062.11,73751.05284,999
12/9/2021 11:19,70.230377,-148.382812,-1081.84,10005.09,-73010.73,73701.01016,999
12/9/2021 11:20,70.230377,-148.382812,-959.34,10157.75,-73070.96,73779.84422,999
12/9/2021 11:21,70.230377,-148.382812,-950.14,10096.87,-73049.65,73750.26044,999
12/9/2021 11:22,70.230377,-148.382812,-809.46,9855.27,-72850.16,73518.21124,999
12/9/2021 11:23,70.230377,-148.382812,-701.97,10127.6,-72793.27,73497.76324,999
12/9/2021 11:25,70.230377,-148.382812,-843.08,10053.2,-72723.07,73419.4969,999
12/9/2021 11:26,70.230377,-148.382812,-683.77,9938.07,-72626.35,73306.34005,999
12/9/2021 11:27,70.230377,-148.382812,-901.46,10026.47,-72800.23,73492.96714,999
12/9/2021 11:28,70.230377,-148.382812,-927.38,9983.01,-72821.8,73508.7415,999
12/9/2021 11:29,70.230377,-148.382812,-836.46,9953.78,-72749.46,73432.01844,999
12/9/2021 11:30,70.230377,-148.382812,-910.11,9928.89,-72576.95,73258.61607,999
12/9/2021 11:32,70.230377,-148.382812,-969.63,10005.93,-72680.84,73372.76961,999
12/9/2021 11:33,70.230377,-148.382812,-1061.52,9941.21,-72765.9,73449.51112,999
12/9/2021 11:34,70.230377,-148.382812,-1213.06,9890.01,-72937.61,73615.07159,999
12/9/2021 11:35,70.230377,-148.382812,-1079.82,9881.7,-72884.81,73559.56454,999
12/9/2021 11:36,70.230377,-148.382812,-1055.65,9807.33,-72632.57,73299.30657,999
12/9/2021 11:37,70.230377,-148.382812,-1149.11,9754.07,-72734.79,73394.90453,999
12/9/2021 11:39,70.230377,-148.382812,-1209.12,9738.14,-72778.74,73437.3089,999
12/9/2021 11:40,70.230377,-148.382812,-1102.94,9782.04,-72842.66,73504.81548,999
12/9/2021 11:41,70.230377,-148.382812,-938.57,9679.2,-72670.86,73318.63146,999
12/9/2021 11:42,70.230377,-148.382812,-1088.5,9697.95,-72800.42,73451.59099,999
12/9/2021 11:43,70.230377,-148.382812,-1107.3,9818.04,-72895.19,73561.73426,999
12/9/2021 11:44,70.230377,-148.382812,-1231.32,9894.22,-72885.38,73564.19208,999
12/9/2021 11:46,70.230377,-148.382812,-1343.32,9757.95,-72920.8,73583.04947,999
12/9/2021 11:47,70.230377,-148.382812,-1318.4,9757.17,-72941.9,73603.40563,999
12/9/2021 11:48,70.230377,-148.382812,-1183.18,9883.83,-72819.46,73496.6922,999
12/9/2021 11:49,70.230377,-148.382812,-1113.74,9926.11,-72686.7,73369.77875,999
12/9/2021 11:50,70.230377,-148.382812,-1135.66,9969.43,-72934.03,73621.00237,999
12/9/2021 11:51,70.230377,-148.382812,-1135.81,10016.01,-72977.69,73670.57593,999
12/9/2021 11:53,70.230377,-148.382812,-1084.35,9996.08,-73002.88,73692.04787,999
12/9/2021 11:54,70.230377,-148.382812,-1141.87,9949.54,-72983.65,73667.56668,999
12/9/2021 11:55,70.230377,-148.382812,-1292.88,10029.27,-72941.63,73639.25028,999
12/9/2021 11:56,70.230377,-148.382812,-1235.35,9988.75,-73087.38,73777.13963,999
12/9/2021 11:57,70.230377,-148.382812,-947.84,9935.39,-73035.54,73714.31664,999
12/9/2021 11:58,70.230377,-148.382812,-1035.69,9933.92,-72964.66,73645.07471,999
12/9/2021 12:00,70.230377,-148.382812,-1041.12,9921.94,-72943.31,73622.38313,999
12/9/2021 12:01,70.230377,-148.382812,-1075.49,9898.05,-72930.28,73606.75114,999
12/9/2021 12:02,70.230377,-148.382812,-1095.95,9926.52,-72789.8,73471.70809,999
12/9/2021 12:03,70.230377,-148.382812,-1174.93,9700.25,-72932.34,73583.97603,999
12/9/2021 12:04,70.230377,-148.382812,-1231.14,9684.24,-73154.96,73803.44425,999
12/9/2021 12:05,70.230377,-148.382812,-1227.38,9698.74,-73064.73,73715.85168,999
12/9/2021 12:07,70.230377,-148.382812,-1146.53,9659.39,-72973.24,73618.69397,999
12/9/2021 12:08,70.230377,-148.382812,-945.7,9835.54,-72924.72,73591.0795,999
12/9/2021 12:09,70.230377,-148.382812,-998.01,9812.54,-72998.99,73662.30044,999
12/9/2021 12:10,70.230377,-148.382812,-870.22,9748.87,-72781.54,73436.70958,999
12/9/2021 12:11,70.230377,-148.382812,-919.28,9854.18,-72884.88,73553.76042,999
12/9/2021 12:12,70.230377,-148.382812,-865.13,9858.91,-72945.66,73613.96518,999
12/9/2021 12:14,70.230377,-148.382812,-898.04,9759.5,-73036.84,73691.4806,999
12/9/2021 12:15,70.230377,-148.382812,-968.7,9808.18,-72916.24,73579.32339,999
12/9/2021 12:16,70.230377,-148.382812,-1043.96,9883.65,-72694.79,73371.03572,999
12/9/2021 12:17,70.230377,-148.382812,-995.29,9760.92,-72386.42,73048.3399,999
12/9/2021 12:18,70.230377,-148.382812,-983.4,9737.08,-72701.48,73357.22866,999
12/9/2021 12:19,70.230377,-148.382812,-978.66,9794.89,-72648.42,73312.28119,999
12/9/2021 12:21,70.230377,-148.382812,-1089.01,9875.46,-72832.17,73506.70473,999
12/9/2021 12:22,70.230377,-148.382812,-1113.52,9888.52,-72875.27,73551.53113,999
12/9/2021 12:23,70.230377,-148.382812,-938.56,9860.43,-72708.88,73380.44839,999
12/9/2021 12:24,70.230377,-148.382812,-852.76,9934.13,-72736.66,73416.8635,999
12/9/2021 12:25,70.230377,-148.382812,-986.75,9932.13,-72618.07,73300.78426,999
12/9/2021 12:26,70.230377,-148.382812,-932.12,9888.1,-72689.12,73364.51142,999
12/9/2021 12:28,70.230377,-148.382812,-939.08,9776.69,-72886.45,73545.22508,999
12/9/2021 12:29,70.230377,-148.382812,-1196.89,9890.29,-72755.63,73434.54282,999
12/9/2021 12:30,70.230377,-148.382812,-1226.13,9870.27,-72756.09,73432.78734,999
12/9/2021 12:31,70.230377,-148.382812,-916.96,9899.52,-72744.75,73420.97769,999
12/9/2021 12:32,70.230377,-148.382812,-1026.8,9930.53,-72456.01,73140.57102,999
12/9/2021 12:33,70.230377,-148.382812,-990.37,9871.95,-72445.98,73122.20079,999
12/9/2021 12:35,70.230377,-148.382812,-1068.41,9830.23,-72780.55,73449.1891,999
12/9/2021 12:36,70.230377,-148.382812,-994.03,9753.13,-72628.62,73287.29824,999
12/9/2021 12:37,70.230377,-148.382812,-927.01,9641.04,-72730.43,73372.50471,999
12/9/2021 12:38,70.230377,-148.382812,-1184.86,9668.77,-72862.41,73510.67812,999
12/9/2021 12:39,70.230377,-148.382812,-1149.39,9814.87,-72790.76,73458.47475,999
12/9/2021 12:40,70.230377,-148.382812,-1152.34,9841.53,-72805.67,73476.86156,999
12/9/2021 12:42,70.230377,-148.382812,-1156.5,9825.57,-72846.09,73514.84303,999
12/9/2021 12:43,70.230377,-148.382812,-1079.65,9826.11,-72768.86,73437.21854,999
12/9/2021 12:44,70.230377,-148.382812,-1051.93,9788.64,-72883.95,73545.86458,999
12/9/2021 12:45,70.230377,-148.382812,-1086.45,9707.78,-72796.76,73449.23167,999
12/9/2021 12:46,70.230377,-148.382812,-1097.28,9670.81,-72802.88,73450.58152,999
12/9/2021 12:47,70.230377,-148.382812,-1148.76,9704.72,-72708.99,73362.78666,999
12/9/2021 12:49,70.230377,-148.382812,-1171.09,9789.63,-72624.88,73291.07382,999
12/9/2021 12:50,70.230377,-148.382812,-1219.19,9891.55,-72822.51,73501.34113,999
12/9/2021 12:51,70.230377,-148.382812,-1096.43,9800.15,-72589.13,73255.90006,999
12/9/2021 12:52,70.230377,-148.382812,-1049.49,9807.1,-72737.64,73403.30314,999
12/9/2021 12:53,70.230377,-148.382812,-1068.16,9905.94,-72797.04,73475.69425,999
12/9/2021 12:54,70.230377,-148.382812,-957.12,9960.05,-72913.2,73596.5584,999
12/9/2021 12:56,70.230377,-148.382812,-1107.61,9833.89,-72885.29,73554.04605,999
12/9/2021 12:57,70.230377,-148.382812,-1224.01,9646.18,-72704.65,73351.98103,999
12/9/2021 12:58,70.230377,-148.382812,-1273.95,9566.42,-72638.12,73276.43426,999
12/9/2021 12:59,70.230377,-148.382812,-1062.98,9697.39,-72660.3,73312.26702,999
12/9/2021 13:00,70.230377,-148.382812,-1116.47,9809.47,-72688.12,73355.53828,999
12/9/2021 13:01,70.230377,-148.382812,-1275.7,9792.21,-72492.97,73162.45954,999
12/9/2021 13:03,70.230377,-148.382812,-1068.82,9712.24,-72526.91,73182.11978,999
12/9/2021 13:04,70.230377,-148.382812,-1094.8,9695.21,-72724.12,73375.69975,999
12/9/2021 13:05,70.230377,-148.382812,-1077.97,9708.85,-72430.82,73086.57519,999
12/9/2021 13:06,70.230377,-148.382812,-1096.26,9715.74,-72526.02,73182.10824,999
12/9/2021 13:07,70.230377,-148.382812,-1075.53,9711.68,-72547.79,73202.83688,999
12/9/2021 13:08,70.230377,-148.382812,-1135.01,9625.85,-72555.7,73200.23797,999
12/9/2021 13:10,70.230377,-148.382812,-1261.77,9610.6,-72592.36,73236.64674,999
12/9/2021 13:11,70.230377,-148.382812,-1126.01,9332.72,-72717.34,73322.43243,999
12/9/2021 13:12,70.230377,-148.382812,-1073.68,9452.24,-72849.29,73467.79351,999
12/9/2021 13:13,70.230377,-148.382812,-1145.8,9603.99,-72693.62,73334.24759,999
12/9/2021 13:14,70.230377,-148.382812,-1234.96,9578.95,-72636.35,73275.6491,999
12/9/2021 13:15,70.230377,-148.382812,-1093.4,9523.45,-72658.38,73288.00589,999
12/9/2021 13:17,70.230377,-148.382812,-951.85,9731.17,-72947.68,73600.03876,999
12/9/2021 13:18,70.230377,-148.382812,-1086.21,9619.38,-72666.36,73308.33649,999
12/9/2021 13:19,70.230377,-148.382812,-1088.98,9612.56,-72779.43,73419.56564,999
12/9/2021 13:20,70.230377,-148.382812,-1093.32,9610.92,-72804.46,73444.22733,999
12/9/2021 13:21,70.230377,-148.382812,-1214.47,9533.48,-72963.2,73593.41501,999
12/9/2021 13:22,70.230377,-148.382812,-1026.85,9518.22,-73281.54,73904.22882,999
12/9/2021 13:24,70.230377,-148.382812,-1090.12,9546.04,-73058.99,73688.06729,999
12/9/2021 13:25,70.230377,-148.382812,-1138.29,9544.12,-72816.88,73448.51219,999
12/9/2021 13:26,70.230377,-148.382812,-969.66,9612.1,-72926.32,73563.44782,999
12/9/2021 13:27,70.230377,-148.382812,-1082.91,9524.49,-72888.9,73516.53111,999
12/9/2021 13:28,70.230377,-148.382812,-1068.31,9682.49,-72738.72,73388.10044,999
12/9/2021 13:29,70.230377,-148.382812,-1017.42,9759.13,-72653.66,73313.23259,999
12/9/2021 13:31,70.230377,-148.382812,-1009.49,9745.72,-72856.16,73512.02744,999
12/9/2021 13:32,70.230377,-148.382812,-951.87,9726.92,-72918.16,73570.21875,999
12/9/2021 13:33,70.230377,-148.382812,-955.34,9735.86,-72925.34,73578.56249,999
12/9/2021 13:34,70.230377,-148.382812,-954.82,9705.46,-72957.23,73606.14814,999
12/9/2021 13:35,70.230377,-148.382812,-895.12,9846.74,-73012.04,73678.47388,999
12/9/2021 13:36,70.230377,-148.382812,-950.02,9854.79,-73149.88,73816.82984,999
12/9/2021 13:38,70.230377,-148.382812,-1017.57,9880.11,-73229.68,73900.18982,999
12/9/2021 13:39,70.230377,-148.382812,-1136.04,9707.38,-73012.15,73663.40924,999
12/9/2021 13:40,70.230377,-148.382812,-1084.93,9658.14,-72748.91,73395.23586,999
12/9/2021 13:41,70.230377,-148.382812,-1017.03,9693.11,-72797.78,73447.31108,999
12/9/2021 13:42,70.230377,-148.382812,-847.75,9745.64,-72910.87,73564.19743,999
12/9/2021 13:43,70.230377,-148.382812,-978.43,9768.86,-72976.23,73633.67501,999
12/9/2021 13:45,70.230377,-148.382812,-1036.21,9712.26,-72950.93,73601.90156,999
12/9/2021 13:46,70.230377,-148.382812,-1073.71,9875.14,-72950.66,73623.8415,999
12/9/2021 13:47,70.230377,-148.382812,-1000.69,9712.21,-72860.1,73511.37718,999
12/9/2021 13:48,70.230377,-148.382812,-986.6,9756.27,-72753.46,73411.33513,999
12/9/2021 13:49,70.230377,-148.382812,-953.98,9749.24,-73038.4,73692.37161,999
12/9/2021 13:50,70.230377,-148.382812,-1010.61,9745.94,-73100.88,73754.61569,999
12/9/2021 13:52,70.230377,-148.382812,-825.55,9784.42,-72973.76,73631.4203,999
12/9/2021 13:53,70.230377,-148.382812,-945.79,9680.57,-72978.66,73623.99588,999
12/9/2021 13:54,70.230377,-148.382812,-965.97,9933.39,-72902.32,73582.29132,999
12/9/2021 13:55,70.230377,-148.382812,-934.13,9846.01,-72976.65,73643.79103,999
12/9/2021 13:56,70.230377,-148.382812,-1070.24,9886.43,-72665.23,73342.50175,999
12/9/2021 13:57,70.230377,-148.382812,-933.3,9696.37,-72576.5,73227.31043,999
12/9/2021 13:59,70.230377,-148.382812,-859.49,9755.57,-72769.47,73425.51078,999
12/9/2021 14:00,70.230377,-148.382812,-871.09,9729.43,-72720.7,73373.84285,999
12/9/2021 14:01,70.230377,-148.382812,-793.1,9713.23,-72764.38,73414.10519,999
12/9/2021 14:02,70.230377,-148.382812,-856.14,9570.48,-72998.84,73628.51149,999
12/9/2021 14:03,70.230377,-148.382812,-901.31,9488.22,-73057.68,73676.74861,999
12/9/2021 14:04,70.230377,-148.382812,-987.66,9477.94,-73106.55,73724.99218,999
12/9/2021 14:06,70.230377,-148.382812,-766.27,9624.25,-72848.94,73485.92666,999
12/9/2021 14:07,70.230377,-148.382812,-904.94,9506.43,-73027.79,73649.50265,999
