Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2021-12-10 02:19:21,70.230392,-148.382828,-9789.71,-6889.02,-70072.09,999.00
2021-12-10 02:20:32,70.230392,-148.382828,-9684.65,-6754.70,-70217.43,999.00
2021-12-10 02:21:42,70.230392,-148.382828,-9549.42,-6812.07,-69864.33,999.00
2021-12-10 02:22:52,70.230392,-148.382828,-9592.59,-6892.27,-69904.66,999.00
2021-12-10 02:24:01,70.230392,-148.382828,-9598.23,-6952.26,-69732.16,999.00
2021-12-10 02:25:12,70.230392,-148.382828,-9659.61,-6954.93,-70055.22,999.00
2021-12-10 02:26:22,70.230392,-148.382828,-9579.34,-6942.26,-69866.02,999.00
2021-12-10 02:27:32,70.230392,-148.382828,-9708.79,-6865.27,-70152.23,999.00
2021-12-10 02:28:42,70.230392,-148.382828,-9571.95,-6899.58,-70101.22,999.00
2021-12-10 02:29:52,70.230392,-148.382828,-9500.00,-6934.68,-70088.22,999.00
2021-12-10 02:31:02,70.230392,-148.382828,-9522.55,-6930.67,-70011.60,999.00
2021-12-10 02:32:12,70.230392,-148.382828,-9560.74,-6858.50,-69994.98,999.00
2021-12-10 02:33:21,70.230392,-148.382828,-9748.72,-6825.48,-69870.49,999.00
2021-12-10 02:34:31,70.230392,-148.382828,-9791.27,-6829.15,-69802.90,999.00
2021-12-10 02:35:42,70.230392,-148.382828,-9516.85,-6910.73,-69920.32,999.00
2021-12-10 02:36:52,70.230392,-148.382828,-9638.94,-6935.34,-70027.20,999.00
2021-12-10 02:38:02,70.230392,-148.382828,-9579.97,-6860.61,-69980.06,999.00
2021-12-10 02:39:11,70.230392,-148.382828,-9849.01,-6846.55,-69944.70,999.00
2021-12-10 02:40:22,70.230392,-148.382828,-9699.76,-6778.89,-69867.73,999.00
2021-12-10 02:41:32,70.230392,-148.382828,-9638.42,-6854.36,-70079.65,999.00
2021-12-10 02:42:42,70.230392,-148.382828,-9709.61,-6832.10,-70275.57,999.00
2021-12-10 02:43:52,70.230392,-148.382828,-9746.06,-6962.00,-70200.48,999.00
2021-12-10 02:45:02,70.230392,-148.382828,-9811.35,-6953.34,-70109.79,999.00
2021-12-10 02:46:12,70.230392,-148.382828,-9814.04,-6972.04,-69893.97,999.00
2021-12-10 02:47:22,70.230392,-148.382828,-9755.66,-6906.48,-69801.91,999.00
2021-12-10 02:48:31,70.230392,-148.382828,-9842.34,-6780.89,-70064.02,999.00
2021-12-10 02:49:41,70.230392,-148.382828,-9775.38,-6909.77,-70013.40,999.00
2021-12-10 02:50:52,70.230392,-148.382828,-9588.95,-6926.26,-69907.66,999.00
2021-12-10 02:52:02,70.230392,-148.382828,-9747.20,-6958.83,-70070.60,999.00
2021-12-10 02:53:12,70.230392,-148.382828,-9653.23,-6899.03,-70132.21,999.00
2021-12-10 02:54:22,70.230392,-148.382828,-9536.77,-6926.75,-70131.04,999.00
2021-12-10 02:55:32,70.230392,-148.382828,-9506.47,-6736.94,-69997.71,999.00
