Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2021-12-18 01:21:04,70.230614,-148.381897,-15912.39,36613.68,-79541.84,999.00
2021-12-18 01:22:14,70.230614,-148.381897,-15662.84,36615.75,-79509.38,999.00
2021-12-18 01:23:24,70.230614,-148.381897,-15803.59,36499.72,-79998.16,999.00
2021-12-18 01:24:34,70.230614,-148.381897,-15664.53,36464.64,-79864.57,999.00
2021-12-18 01:25:44,70.230614,-148.381897,-15735.39,36648.25,-79829.55,999.00
2021-12-18 01:26:54,70.230614,-148.381897,-15886.30,36462.70,-79652.66,999.00
2021-12-18 01:28:04,70.230614,-148.381897,-15836.75,36614.67,-79872.21,999.00
2021-12-18 01:29:14,70.230614,-148.381897,-15751.55,36743.07,-79519.87,999.00
2021-12-18 01:30:24,70.230614,-148.381897,-15732.45,36717.85,-79508.91,999.00
2021-12-18 01:31:34,70.230614,-148.381897,-15897.46,36767.85,-79689.56,999.00
2021-12-18 01:32:44,70.230614,-148.381897,-15771.79,36905.45,-79759.12,999.00
2021-12-18 01:33:54,70.230614,-148.381897,-15837.79,36785.82,-79574.35,999.00
2021-12-18 01:35:04,70.230614,-148.381897,-15834.34,36711.65,-79739.66,999.00
2021-12-18 01:36:14,70.230614,-148.381897,-15906.92,36706.40,-79850.03,999.00
2021-12-18 01:37:24,70.230614,-148.381897,-15940.68,36719.96,-79992.37,999.00
2021-12-18 01:38:34,70.230614,-148.381897,-15870.84,36786.97,-79905.37,999.00
2021-12-18 01:39:44,70.230614,-148.381897,-15880.28,36874.05,-79784.16,999.00
2021-12-18 01:40:54,70.230614,-148.381897,-15803.86,36781.39,-79825.70,999.00
2021-12-18 01:42:04,70.230614,-148.381897,-15873.66,36656.71,-79622.95,999.00
2021-12-18 01:43:14,70.230614,-148.381897,-15911.64,36695.99,-79594.89,999.00
2021-12-18 01:44:24,70.230614,-148.381897,-15980.25,36717.24,-79542.50,999.00
2021-12-18 01:45:34,70.230614,-148.381897,-15816.99,36796.12,-79380.29,999.00
2021-12-18 01:46:44,70.230614,-148.381897,-15954.58,36776.47,-79272.45,999.00
2021-12-18 01:47:54,70.230614,-148.381897,-15889.32,36756.97,-79359.94,999.00
2021-12-18 01:49:04,70.230614,-148.381897,-15838.23,36836.15,-79579.20,999.00
2021-12-18 01:50:14,70.230614,-148.381897,-15735.50,36713.93,-79282.04,999.00
2021-12-18 01:51:24,70.230614,-148.381897,-15865.04,36734.17,-79262.48,999.00
2021-12-18 01:52:34,70.230614,-148.381897,-15832.22,36748.30,-79106.89,999.00
2021-12-18 01:53:44,70.230614,-148.381897,-16048.00,36762.59,-79338.70,999.00
2021-12-18 01:54:54,70.230614,-148.381897,-15942.32,36839.47,-79188.12,999.00
2021-12-18 01:56:04,70.230614,-148.381897,-15868.30,36819.13,-79223.48,999.00
2021-12-18 01:57:14,70.230614,-148.381897,-15849.67,36783.70,-79193.29,999.00
2021-12-18 01:58:24,70.230614,-148.381897,-15879.11,36803.93,-79275.43,999.00
2021-12-18 01:59:34,70.230614,-148.381897,-16033.48,36938.25,-79290.21,999.00
2021-12-18 02:00:44,70.230614,-148.381897,-15945.48,36980.28,-79516.38,999.00
2021-12-18 02:01:54,70.230614,-148.381897,-15801.97,36757.75,-79346.15,999.00
2021-12-18 02:03:04,70.230614,-148.381897,-15855.60,36646.43,-79290.90,999.00
2021-12-18 02:04:14,70.230614,-148.381897,-15659.68,36569.32,-79240.15,999.00
2021-12-18 02:05:24,70.230614,-148.381897,-15804.18,36619.39,-79328.77,999.00
2021-12-18 02:06:34,70.230614,-148.381897,-15815.28,36557.22,-79035.74,999.00
