Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2022-03-14 09:25:43,39.992416,-105.247726,46354.96,21064.20,41292.64
2022-03-14 09:25:53,39.992416,-105.247726,46646.00,21161.35,41569.78
2022-03-14 09:26:03,39.992416,-105.247726,46354.11,21078.73,41284.26
2022-03-14 09:26:13,39.992416,-105.247726,46382.14,21105.67,41301.98
2022-03-14 09:26:23,39.992416,-105.247726,46391.27,21307.80,41208.35
2022-03-14 09:26:33,39.992416,-105.247726,46238.91,21055.93,41166.54
2022-03-14 09:26:43,39.992416,-105.247726,46358.20,20658.02,41500.94
2022-03-14 09:26:53,39.992416,-105.247726,46180.68,21056.67,41100.75
2022-03-14 09:27:03,39.992416,-105.247726,46553.00,20752.32,41671.62
2022-03-14 09:27:13,39.992416,-105.247726,46117.25,21028.65,41043.84
2022-03-14 09:27:23,39.992416,-105.247726,46272.15,21169.95,41145.41
2022-03-14 09:27:33,39.992416,-105.247726,46255.11,20985.60,41220.62
2022-03-14 09:27:43,39.992416,-105.247726,46427.10,20658.16,41577.83
2022-03-14 09:27:53,39.992416,-105.247726,46397.00,20992.12,41376.48
2022-03-14 09:28:03,39.992416,-105.247726,46449.97,21090.36,41385.95
2022-03-14 09:28:13,39.992416,-105.247726,46280.72,21205.43,41136.78
2022-03-14 09:28:23,39.992416,-105.247726,46101.22,20981.69,41049.86
2022-03-14 09:28:33,39.992416,-105.247726,46269.27,21260.34,41095.54
2022-03-14 09:28:43,39.992416,-105.247726,46512.39,21196.01,41402.08
2022-03-14 09:28:53,39.992416,-105.247726,46651.18,21238.60,41536.18
2022-03-14 09:29:03,39.992416,-105.247726,46058.90,20868.23,41060.19
2022-03-14 09:29:13,39.992416,-105.247726,46755.52,20888.46,41830.02
2022-03-14 09:29:23,39.992416,-105.247726,46549.45,21091.60,41496.93
2022-03-14 09:29:33,39.992416,-105.247726,46206.25,21077.30,41118.92
2022-03-14 09:29:43,39.992416,-105.247726,46666.00,21117.59,41614.46
2022-03-14 09:29:53,39.992416,-105.247726,46399.32,21312.12,41215.17
2022-03-14 09:30:03,39.992416,-105.247726,46113.14,21032.82,41037.08
2022-03-14 09:30:13,39.992416,-105.247726,45996.84,21194.85,40822.63
2022-03-14 09:30:23,39.992416,-105.247726,46211.66,21087.66,41119.68
2022-03-14 09:30:33,39.992416,-105.247726,46510.41,20959.24,41520.22
2022-03-14 09:30:43,39.992416,-105.247726,46346.79,21067.46,41281.80
2022-03-14 09:30:53,39.992416,-105.247726,46222.36,21152.31,41098.49
2022-03-14 09:31:03,39.992416,-105.247726,46727.06,21090.45,41696.66
2022-03-14 09:31:13,39.992416,-105.247726,46496.00,21219.24,41371.75
2022-03-14 09:31:23,39.992416,-105.247726,46388.71,21308.71,41204.99
2022-03-14 09:31:33,39.992416,-105.247726,46377.65,21191.84,41252.79
2022-03-14 09:31:43,39.992416,-105.247726,46216.77,21208.94,41063.01
2022-03-14 09:31:53,39.992416,-105.247726,46464.95,21108.78,41393.38
2022-03-14 09:32:03,39.992416,-105.247726,46035.38,21208.08,40859.20
2022-03-14 09:32:13,39.992416,-105.247726,46193.61,21054.57,41116.35
2022-03-14 09:32:23,39.992416,-105.247726,46427.33,21264.75,41271.15
2022-03-14 09:32:33,39.992416,-105.247726,46392.01,21220.50,41254.20
2022-03-14 09:32:43,39.992416,-105.247726,46220.12,21281.33,41029.31
2022-03-14 09:32:53,39.992416,-105.247726,46472.42,21228.84,41340.33
2022-03-14 09:33:03,39.992416,-105.247726,46210.47,21069.57,41127.62
2022-03-14 09:33:13,39.992416,-105.247726,46381.95,21233.33,41236.29
2022-03-14 09:33:23,39.992416,-105.247726,45987.82,21174.94,40822.81
2022-03-14 09:33:33,39.992416,-105.247726,45914.02,20968.81,40846.13
2022-03-14 09:33:43,39.992416,-105.247726,46317.64,21149.45,41207.10
2022-03-14 09:33:53,39.992416,-105.247726,46484.73,21278.95,41328.39
2022-03-14 09:34:03,39.992416,-105.247726,45977.61,21008.48,40897.25
2022-03-14 09:34:13,39.992416,-105.247726,46517.64,21059.78,41477.42
2022-03-14 09:34:23,39.992416,-105.247726,46629.37,21557.36,41347.04
2022-03-14 09:34:33,39.992416,-105.247726,46238.02,21315.08,41031.96
2022-03-14 09:34:43,39.992416,-105.247726,46359.68,21398.22,41125.86
2022-03-14 09:34:53,39.992416,-105.247726,46125.98,21057.18,41039.02
2022-03-14 09:35:03,39.992416,-105.247726,46466.63,21023.32,41438.72
2022-03-14 09:35:13,39.992416,-105.247726,46512.50,20989.94,41507.04
2022-03-14 09:35:23,39.992416,-105.247726,46472.50,21145.43,41383.14
2022-03-14 09:35:33,39.992416,-105.247726,46361.68,21041.74,41311.63
2022-03-14 09:35:43,39.992416,-105.247726,46754.43,21190.42,41676.64
2022-03-14 09:35:53,39.992416,-105.247726,46112.12,20858.48,41124.82
2022-03-14 09:36:03,39.992416,-105.247726,46309.04,21188.41,41177.40
2022-03-14 09:36:13,39.992416,-105.247726,46417.38,21084.80,41352.20
2022-03-14 09:36:23,39.992416,-105.247726,46700.60,21255.10,41583.25
2022-03-14 09:36:33,39.992416,-105.247726,46141.50,21199.59,40983.11
2022-03-14 09:36:43,39.992416,-105.247726,46781.55,21021.80,41792.31
2022-03-14 09:36:53,39.992416,-105.247726,46412.74,20995.38,41392.47
2022-03-14 09:37:03,39.992416,-105.247726,46632.57,21224.85,41522.32
2022-03-14 09:37:13,39.992416,-105.247726,46447.39,21277.43,41287.18
2022-03-14 09:37:23,39.992416,-105.247726,46398.78,21207.94,41268.27
2022-03-14 09:37:33,39.992416,-105.247726,46678.27,21147.76,41612.89
2022-03-14 09:37:43,39.992416,-105.247726,46631.93,21115.80,41577.15
2022-03-14 09:37:53,39.992416,-105.247726,46317.78,21132.59,41215.90
2022-03-14 09:38:03,39.992416,-105.247726,46368.04,21298.13,41187.19
2022-03-14 09:38:13,39.992416,-105.247726,46368.11,21004.89,41337.59
2022-03-14 09:38:23,39.992416,-105.247726,46254.89,21039.74,41192.77
2022-03-14 09:38:33,39.992416,-105.247726,46432.97,21171.14,41325.58
2022-03-14 09:38:43,39.992416,-105.247726,46384.78,21090.94,41312.46
2022-03-14 09:38:53,39.992416,-105.247726,46480.84,21063.41,41434.30
2022-03-14 09:39:03,39.992416,-105.247726,46274.27,20960.96,41254.65
2022-03-14 09:39:13,39.992416,-105.247726,45819.86,20719.34,40867.70
2022-03-14 09:39:23,39.992416,-105.247726,46430.71,21066.46,41376.50
2022-03-14 09:39:33,39.992416,-105.247726,46234.68,21082.81,41148.03
2022-03-14 09:39:43,39.992416,-105.247726,46305.51,20884.56,41328.39
2022-03-14 09:39:53,39.992416,-105.247726,46175.43,21136.47,41053.86
2022-03-14 09:40:03,39.992416,-105.247726,46057.62,20958.37,41012.82
2022-03-14 09:40:13,39.992416,-105.247726,46241.57,21211.69,41089.50
2022-03-14 09:40:23,39.992416,-105.247726,46556.09,21329.09,41382.84
2022-03-14 09:40:33,39.992416,-105.247726,46321.97,21018.12,41279.10
2022-03-14 09:40:43,39.992416,-105.247726,46741.74,21269.45,41622.12
2022-03-14 09:40:53,39.992416,-105.247726,46370.90,21116.45,41283.84
2022-03-14 09:41:03,39.992416,-105.247726,46633.71,21160.72,41556.31
2022-03-14 09:41:13,39.992416,-105.247726,46384.23,21016.11,41349.96
2022-03-14 09:41:23,39.992416,-105.247726,46351.04,21246.03,41194.96
2022-03-14 09:41:33,39.992416,-105.247726,46579.79,21013.95,41570.31
2022-03-14 09:41:43,39.992416,-105.247726,46539.04,21075.20,41493.59
2022-03-14 09:41:53,39.992416,-105.247726,46590.52,21179.65,41498.19
2022-03-14 09:42:03,39.992416,-105.247726,46417.81,20870.81,41461.09
2022-03-14 09:42:13,39.992416,-105.247726,46096.49,20731.11,41171.68
2022-03-14 09:42:23,39.992416,-105.247726,46202.89,20916.57,41197.14
2022-03-14 09:42:33,39.992416,-105.247726,46243.25,21114.21,41141.57
2022-03-14 09:42:43,39.992416,-105.247726,46014.03,21073.37,40904.82
2022-03-14 09:42:53,39.992416,-105.247726,46465.11,21144.25,41375.45
2022-03-14 09:43:03,39.992416,-105.247726,46048.86,21237.20,40859.26
2022-03-14 09:43:13,39.992416,-105.247726,46339.39,21112.63,41250.40
2022-03-14 09:43:23,39.992416,-105.247726,46366.48,20758.30,41460.14
2022-03-14 09:43:33,39.992416,-105.247726,46367.13,20991.71,41343.18
2022-03-14 09:43:43,39.992416,-105.247726,46774.24,20898.15,41846.11
2022-03-14 09:43:53,39.992416,-105.247726,46284.17,20986.74,41252.65
2022-03-14 09:44:03,39.992416,-105.247726,46394.89,21131.21,41303.25
2022-03-14 09:44:13,39.992416,-105.247726,46539.86,21129.96,41466.65
2022-03-14 09:44:23,39.992416,-105.247726,46242.27,21141.75,41126.32
2022-03-14 09:44:33,39.992416,-105.247726,46098.83,20823.60,41127.61
2022-03-14 09:44:43,39.992416,-105.247726,46044.09,21135.75,40906.46
2022-03-14 09:44:53,39.992416,-105.247726,46060.45,20984.60,41002.58
2022-03-14 09:45:03,39.992416,-105.247726,46501.43,21067.93,41455.10
2022-03-14 09:45:13,39.992416,-105.247726,46200.74,21002.44,41151.02
2022-03-14 09:45:23,39.992416,-105.247726,46417.71,21205.26,41290.93
2022-03-14 09:45:33,39.992416,-105.247726,46225.13,20559.50,41401.33
2022-03-14 09:45:43,39.992416,-105.247726,46610.39,21221.24,41499.24
2022-03-14 09:45:53,39.992416,-105.247726,46293.73,20971.70,41271.02
2022-03-14 09:46:03,39.992416,-105.247726,46344.60,21021.73,41302.64
2022-03-14 09:46:13,39.992416,-105.247726,46503.71,21052.78,41465.36
2022-03-14 09:46:23,39.992416,-105.247726,46411.25,21050.79,41362.64
2022-03-14 09:46:33,39.992416,-105.247726,46284.68,21219.25,41134.11
2022-03-14 09:46:43,39.992416,-105.247726,46523.29,21044.02,41491.76
2022-03-14 09:46:53,39.992416,-105.247726,46284.95,21038.27,41227.27
2022-03-14 09:47:03,39.992416,-105.247726,46270.07,20890.69,41285.57
2022-03-14 09:47:13,39.992416,-105.247726,46213.85,21099.75,41115.94
2022-03-14 09:47:23,39.992416,-105.247726,46393.18,21461.28,41130.77
2022-03-14 09:47:33,39.992416,-105.247726,46423.58,21016.69,41393.81
2022-03-14 09:47:43,39.992416,-105.247726,46624.41,21042.29,41605.98
2022-03-14 09:47:53,39.992416,-105.247726,46356.38,21087.20,41282.48
2022-03-14 09:48:03,39.992416,-105.247726,46020.90,21029.07,40935.34
2022-03-14 09:48:13,39.992416,-105.247726,46445.14,21183.21,41333.07
2022-03-14 09:48:23,39.992416,-105.247726,46250.30,20890.89,41263.31
2022-03-14 09:48:33,39.992416,-105.247726,46362.33,21165.23,41249.23
2022-03-14 09:48:43,39.992416,-105.247726,46333.32,21055.71,41272.67
2022-03-14 09:48:53,39.992416,-105.247726,46313.79,20865.58,41347.25
2022-03-14 09:49:03,39.992416,-105.247726,46354.52,20681.04,41485.38
2022-03-14 09:49:13,39.992416,-105.247726,46464.73,21074.86,41410.40
2022-03-14 09:49:23,39.992416,-105.247726,46472.77,21045.99,41434.10
2022-03-14 09:49:33,39.992416,-105.247726,46389.09,20562.75,41582.70
2022-03-14 09:49:43,39.992416,-105.247726,46430.04,21069.99,41373.96
2022-03-14 09:49:53,39.992416,-105.247726,46590.39,21294.84,41439.05
2022-03-14 09:50:03,39.992416,-105.247726,46555.39,21156.37,41470.62
2022-03-14 09:50:13,39.992416,-105.247726,45998.43,21143.44,40851.08
2022-03-14 09:50:23,39.992416,-105.247726,46275.80,21231.43,41117.84
2022-03-14 09:50:33,39.992416,-105.247726,46596.41,20893.81,41649.42
2022-03-14 09:50:43,39.992416,-105.247726,46345.39,21220.89,41201.57
2022-03-14 09:50:53,39.992416,-105.247726,45964.48,20743.46,41017.58
2022-03-14 09:51:03,39.992416,-105.247726,46420.68,21270.88,41260.50
2022-03-14 09:51:13,39.992416,-105.247726,46234.77,21161.82,41107.55
2022-03-14 09:51:23,39.992416,-105.247726,46231.90,20860.84,41257.89
2022-03-14 09:51:33,39.992416,-105.247726,46644.57,21001.17,41649.33
2022-03-14 09:51:43,39.992416,-105.247726,46386.38,21143.76,41287.25
2022-03-14 09:51:53,39.992416,-105.247726,46549.98,21411.87,41333.19
2022-03-14 09:52:03,39.992416,-105.247726,46286.58,21269.06,41110.52
2022-03-14 09:52:13,39.992416,-105.247726,46405.97,20826.71,41470.02
2022-03-14 09:52:23,39.992416,-105.247726,46440.51,21060.34,41390.61
2022-03-14 09:52:33,39.992416,-105.247726,45978.98,20790.99,41009.78
2022-03-14 09:52:43,39.992416,-105.247726,46295.91,20975.72,41271.43
2022-03-14 09:52:53,39.992416,-105.247726,46151.88,20702.23,41248.19
2022-03-14 09:53:03,39.992416,-105.247726,46181.71,21320.40,40965.73
2022-03-14 09:53:13,39.992416,-105.247726,45974.57,20809.90,40995.24
2022-03-14 09:53:23,39.992416,-105.247726,46395.86,20971.77,41385.52
2022-03-14 09:53:33,39.992416,-105.247726,45715.09,20880.54,40667.83
2022-03-14 09:53:43,39.992416,-105.247726,46003.70,21009.03,40926.29
2022-03-14 09:53:53,39.992416,-105.247726,46201.95,21211.51,41045.00
2022-03-14 09:54:03,39.992416,-105.247726,46483.28,21184.41,41375.30
2022-03-14 09:54:13,39.992416,-105.247726,46538.55,21124.38,41468.03
2022-03-14 09:54:23,39.992416,-105.247726,46280.82,21215.85,41131.52
2022-03-14 09:54:33,39.992416,-105.247726,46464.99,21253.99,41319.04
2022-03-14 09:54:43,39.992416,-105.247726,46504.44,21136.98,41423.31
2022-03-14 09:54:53,39.992416,-105.247726,46427.79,21130.02,41340.80
2022-03-14 09:55:03,39.992416,-105.247726,46295.61,21279.33,41115.37
2022-03-14 09:55:13,39.992416,-105.247726,46710.81,21232.01,41606.50
2022-03-14 09:55:23,39.992416,-105.247726,46351.25,21066.90,41287.09
2022-03-14 09:55:33,39.992416,-105.247726,46593.82,21161.60,41511.09
2022-03-14 09:55:43,39.992416,-105.247726,46598.14,21082.05,41556.40
2022-03-14 09:55:53,39.992416,-105.247726,46546.07,21020.18,41529.38
2022-03-14 09:56:03,39.992416,-105.247726,46508.52,21243.26,41373.50
2022-03-14 09:56:13,39.992416,-105.247726,46430.19,20904.80,41457.82
2022-03-14 09:56:23,39.992416,-105.247726,46401.69,20914.14,41421.20
2022-03-14 09:56:33,39.992416,-105.247726,46558.11,20995.66,41555.27
2022-03-14 09:56:43,39.992416,-105.247726,46197.64,20951.06,41173.72
2022-03-14 09:56:53,39.992416,-105.247726,46242.79,20846.78,41277.20
2022-03-14 09:57:03,39.992416,-105.247726,46404.75,21021.21,41370.39
2022-03-14 09:57:13,39.992416,-105.247726,46536.04,21157.83,41448.16
2022-03-14 09:57:23,39.992416,-105.247726,46403.81,21109.30,41324.46
2022-03-14 09:57:33,39.992416,-105.247726,46145.27,20856.23,41163.14
2022-03-14 09:57:43,39.992416,-105.247726,46640.41,21109.13,41590.05
2022-03-14 09:57:53,39.992416,-105.247726,46461.29,20893.76,41498.21
2022-03-14 09:58:03,39.992416,-105.247726,46542.57,20999.93,41535.69
2022-03-14 09:58:13,39.992416,-105.247726,46555.22,20956.40,41571.84
2022-03-14 09:58:23,39.992416,-105.247726,46113.16,20698.98,41206.50
2022-03-14 09:58:33,39.992416,-105.247726,46282.07,20814.93,41337.25
2022-03-14 09:58:43,39.992416,-105.247726,46345.79,21158.10,41234.30
2022-03-14 09:58:53,39.992416,-105.247726,46303.27,20889.90,41323.17
2022-03-14 09:59:03,39.992416,-105.247726,46292.15,21056.55,41226.02
2022-03-14 09:59:13,39.992416,-105.247726,46459.06,20993.24,41445.48
2022-03-14 09:59:23,39.992416,-105.247726,46481.96,21031.92,41451.55
2022-03-14 09:59:33,39.992416,-105.247726,46877.12,20987.83,41916.29
2022-03-14 09:59:43,39.992416,-105.247726,46199.62,20914.45,41194.54
2022-03-14 09:59:53,39.992416,-105.247726,46779.24,21521.18,41534.76
2022-03-14 10:00:03,39.992416,-105.247726,46567.98,21196.18,41464.43
2022-03-14 10:00:13,39.992416,-105.247726,46400.32,20995.35,41378.55
2022-03-14 10:00:23,39.992416,-105.247726,46511.98,21075.88,41462.89
2022-03-14 10:00:33,39.992416,-105.247726,46481.79,21176.30,41377.79
2022-03-14 10:00:43,39.992416,-105.247726,46210.82,21208.58,41056.50
2022-03-14 10:00:53,39.992416,-105.247726,46438.39,21348.05,41240.57
2022-03-14 10:01:03,39.992416,-105.247726,46496.11,21297.36,41331.71
2022-03-14 10:01:13,39.992416,-105.247726,46362.64,21211.19,41225.95
2022-03-14 10:01:23,39.992416,-105.247726,46541.41,21481.51,41287.38
2022-03-14 10:01:33,39.992416,-105.247726,46134.69,20809.87,41174.74
2022-03-14 10:01:43,39.992416,-105.247726,46386.54,21075.38,41322.39
2022-03-14 10:01:53,39.992416,-105.247726,46453.22,21170.10,41348.86
2022-03-14 10:02:03,39.992416,-105.247726,46338.20,21042.76,41284.75
2022-03-14 10:02:13,39.992416,-105.247726,46090.96,21058.11,40999.18
2022-03-14 10:02:23,39.992416,-105.247726,45991.04,20950.27,40942.18
2022-03-14 10:02:33,39.992416,-105.247726,46046.04,20765.60,41097.78
2022-03-14 10:02:43,39.992416,-105.247726,46766.05,21171.59,41699.25
2022-03-14 10:02:53,39.992416,-105.247726,46350.81,20930.52,41355.90
2022-03-14 10:03:03,39.992416,-105.247726,46429.27,21005.82,41405.71
2022-03-14 10:03:13,39.992416,-105.247726,46666.37,20970.95,41688.96
2022-03-14 10:03:23,39.992416,-105.247726,46314.89,20838.80,41361.98
2022-03-14 10:03:33,39.992416,-105.247726,46202.71,21061.32,41123.12
2022-03-14 10:03:43,39.992416,-105.247726,46403.75,21055.06,41352.05
2022-03-14 10:03:53,39.992416,-105.247726,46489.08,20945.52,41503.25
2022-03-14 10:04:03,39.992416,-105.247726,46338.40,20866.68,41374.25
2022-03-14 10:04:13,39.992416,-105.247726,46645.52,20919.36,41691.54
2022-03-14 10:04:23,39.992416,-105.247726,46319.57,21033.01,41268.81
2022-03-14 10:04:33,39.992416,-105.247726,46478.20,21025.83,41450.42
2022-03-14 10:04:43,39.992416,-105.247726,46279.29,21122.64,41177.75
2022-03-14 10:04:53,39.992416,-105.247726,46503.73,20995.13,41494.60
2022-03-14 10:05:03,39.992416,-105.247726,46430.09,21134.15,41341.27
2022-03-14 10:05:13,39.992416,-105.247726,46625.79,21303.77,41474.25
2022-03-14 10:05:23,39.992416,-105.247726,46922.63,21715.25,41595.45
2022-03-14 10:05:33,39.992416,-105.247726,46917.74,21740.19,41576.90
2022-03-14 10:05:43,39.992416,-105.247726,46714.27,21636.76,41401.37
2022-03-14 10:05:53,39.992416,-105.247726,46795.71,21661.04,41480.58
2022-03-14 10:06:03,39.992416,-105.247726,46488.62,21595.21,41168.41
2022-03-14 10:06:13,39.992416,-105.247726,46602.85,21674.86,41255.62
2022-03-14 10:06:23,39.992416,-105.247726,47046.64,21880.10,41649.09
2022-03-14 10:06:33,39.992416,-105.247726,46569.88,21533.68,41292.30
2022-03-14 10:06:43,39.992416,-105.247726,46817.93,21685.39,41492.93
2022-03-14 10:06:53,39.992416,-105.247726,46738.93,21207.11,41650.76
2022-03-14 10:07:03,39.992416,-105.247726,46554.38,21487.92,41298.66
2022-03-14 10:07:13,39.992416,-105.247726,46741.63,21686.14,41406.42
2022-03-14 10:07:23,39.992416,-105.247726,46819.88,21809.88,41429.82
2022-03-14 10:07:33,39.992416,-105.247726,46715.58,21639.10,41401.63
2022-03-14 10:07:43,39.992416,-105.247726,47142.19,21724.07,41838.39
2022-03-14 10:07:53,39.992416,-105.247726,46889.02,21800.91,41512.65
2022-03-14 10:08:03,39.992416,-105.247726,46955.55,21807.25,41584.46
2022-03-14 10:08:13,39.992416,-105.247726,46696.22,21120.29,41646.97
2022-03-14 10:08:23,39.992416,-105.247726,46691.59,21537.33,41427.62
2022-03-14 10:08:33,39.992416,-105.247726,46795.32,21938.48,41334.07
2022-03-14 10:08:43,39.992416,-105.247726,46963.93,21770.01,41613.43
2022-03-14 10:08:53,39.992416,-105.247726,46780.66,21796.89,41392.34
2022-03-14 10:09:03,39.992416,-105.247726,46819.87,21918.38,41372.51
2022-03-14 10:09:13,39.992416,-105.247726,46538.03,21771.63,41131.30
2022-03-14 10:09:23,39.992416,-105.247726,46770.61,22025.82,41259.59
2022-03-14 10:09:33,39.992416,-105.247726,46649.37,21693.28,41298.48
2022-03-14 10:09:43,39.992416,-105.247726,46645.07,21641.78,41320.64
2022-03-14 10:09:53,39.992416,-105.247726,46842.44,21369.59,41683.98
2022-03-14 10:10:03,39.992416,-105.247726,46973.27,21745.23,41636.91
2022-03-14 10:10:13,39.992416,-105.247726,46818.46,21829.48,41417.90
2022-03-14 10:10:23,39.992416,-105.247726,46887.84,21749.19,41538.44
2022-03-14 10:10:33,39.992416,-105.247726,46691.11,21672.31,41356.63
2022-03-14 10:10:43,39.992416,-105.247726,46985.90,21601.77,41725.75
2022-03-14 10:10:53,39.992416,-105.247726,47235.20,21690.66,41960.45
2022-03-14 10:11:03,39.992416,-105.247726,46960.48,21740.37,41625.03
2022-03-14 10:11:13,39.992416,-105.247726,46962.42,21378.73,41814.09
2022-03-14 10:11:23,39.992416,-105.247726,47187.29,21876.34,41809.88
2022-03-14 10:11:33,39.992416,-105.247726,47349.13,21825.36,42018.97
2022-03-14 10:11:43,39.992416,-105.247726,47409.87,22014.50,41988.77
2022-03-14 10:11:53,39.992416,-105.247726,46964.12,21966.40,41510.32
2022-03-14 10:12:03,39.992416,-105.247726,46968.07,21754.54,41626.19
2022-03-14 10:12:13,39.992416,-105.247726,46909.20,21936.89,41463.78
2022-03-14 10:12:23,39.992416,-105.247726,46561.36,21563.76,41266.99
2022-03-14 10:12:33,39.992416,-105.247726,46467.29,21730.53,41073.02
2022-03-14 10:12:43,39.992416,-105.247726,46966.28,21749.66,41626.72
2022-03-14 10:12:53,39.992416,-105.247726,46531.75,21561.56,41234.73
2022-03-14 10:13:03,39.992416,-105.247726,47006.16,22013.12,41533.14
2022-03-14 10:13:13,39.992416,-105.247726,47018.38,21754.14,41683.16
2022-03-14 10:13:23,39.992416,-105.247726,46504.87,21747.48,41106.57
2022-03-14 10:13:33,39.992416,-105.247726,46673.24,21698.00,41322.98
2022-03-14 10:13:43,39.992416,-105.247726,47176.73,21970.73,41748.43
2022-03-14 10:13:53,39.992416,-105.247726,47028.14,21800.68,41669.85
2022-03-14 10:14:03,39.992416,-105.247726,46890.72,22045.22,41385.36
2022-03-14 10:14:13,39.992416,-105.247726,46792.85,21817.09,41395.48
2022-03-14 10:14:23,39.992416,-105.247726,46622.84,21940.27,41137.75
2022-03-14 10:14:33,39.992416,-105.247726,46841.98,22023.98,41341.45
2022-03-14 10:14:43,39.992416,-105.247726,46684.46,21467.03,41456.07
2022-03-14 10:14:53,39.992416,-105.247726,46890.01,21888.14,41467.85
2022-03-14 10:15:03,39.992416,-105.247726,46307.62,21990.49,40753.08
2022-03-14 10:15:13,39.992416,-105.247726,46672.78,21739.66,41300.55
2022-03-14 10:15:23,39.992416,-105.247726,46888.21,21835.93,41493.34
2022-03-14 10:15:33,39.992416,-105.247726,46931.49,21780.73,41571.20
2022-03-14 10:15:43,39.992416,-105.247726,46845.08,21658.75,41537.46
2022-03-14 10:15:53,39.992416,-105.247726,46929.75,21849.11,41533.33
2022-03-14 10:16:03,39.992416,-105.247726,47171.62,21805.70,41829.09
2022-03-14 10:16:13,39.992416,-105.247726,46699.10,21779.17,41309.49
2022-03-14 10:16:23,39.992416,-105.247726,46518.61,21876.18,41053.79
2022-03-14 10:16:33,39.992416,-105.247726,46636.84,21368.39,41453.43
2022-03-14 10:16:43,39.992416,-105.247726,46670.60,21275.48,41539.12
2022-03-14 10:16:53,39.992416,-105.247726,46666.03,21583.06,41374.99
2022-03-14 10:17:03,39.992416,-105.247726,46603.17,21729.91,41227.01
2022-03-14 10:17:13,39.992416,-105.247726,46380.65,21722.35,40979.31
2022-03-14 10:17:23,39.992416,-105.247726,46505.45,21549.63,41211.29
2022-03-14 10:17:33,39.992416,-105.247726,46827.75,21764.43,41462.61
2022-03-14 10:17:43,39.992416,-105.247726,46798.19,21996.67,41306.38
2022-03-14 10:17:53,39.992416,-105.247726,46853.64,21826.96,41458.98
2022-03-14 10:18:03,39.992416,-105.247726,46947.57,22138.23,41400.16
2022-03-14 10:18:13,39.992416,-105.247726,47049.05,21972.08,41603.38
2022-03-14 10:18:23,39.992416,-105.247726,46606.54,21859.95,41162.02
2022-03-14 10:18:33,39.992416,-105.247726,46879.49,21889.40,41455.29
2022-03-14 10:18:43,39.992416,-105.247726,46911.36,21771.44,41553.34
2022-03-14 10:18:53,39.992416,-105.247726,46561.82,21740.08,41174.90
2022-03-14 10:19:03,39.992416,-105.247726,46825.63,21601.13,41545.52
2022-03-14 10:19:13,39.992416,-105.247726,46622.70,21578.29,41328.60
2022-03-14 10:19:23,39.992416,-105.247726,46823.14,21541.63,41573.61
2022-03-14 10:19:33,39.992416,-105.247726,47128.96,21586.08,41894.86
2022-03-14 10:19:43,39.992416,-105.247726,46731.64,21484.78,41500.01
2022-03-14 10:19:53,39.992416,-105.247726,46558.65,21664.73,41211.01
2022-03-14 10:20:03,39.992416,-105.247726,46647.64,21470.39,41412.86
2022-03-14 10:20:13,39.992416,-105.247726,46739.13,21531.27,41484.34
2022-03-14 10:20:23,39.992416,-105.247726,46562.66,21571.92,41264.19
2022-03-14 10:20:33,39.992416,-105.247726,46912.21,21903.32,41484.94
2022-03-14 10:20:43,39.992416,-105.247726,46824.53,21732.69,41475.61
2022-03-14 10:20:53,39.992416,-105.247726,46563.39,21741.39,41175.98
2022-03-14 10:21:03,39.992416,-105.247726,46541.22,21833.02,41102.36
2022-03-14 10:21:13,39.992416,-105.247726,46955.19,21816.75,41579.07
2022-03-14 10:21:23,39.992416,-105.247726,46932.78,21595.75,41669.04
2022-03-14 10:21:33,39.992416,-105.247726,46838.95,21511.79,41606.85
2022-03-14 10:21:43,39.992416,-105.247726,46386.93,21552.96,41075.75
2022-03-14 10:21:53,39.992416,-105.247726,46687.04,21603.49,41388.04
2022-03-14 10:22:03,39.992416,-105.247726,46364.10,21567.08,41042.55
2022-03-14 10:22:13,39.992416,-105.247726,46637.39,21234.70,41522.69
2022-03-14 10:22:23,39.992416,-105.247726,46799.16,21827.11,41397.32
2022-03-14 10:22:33,39.992416,-105.247726,46997.54,21496.02,41793.42
2022-03-14 10:22:43,39.992416,-105.247726,46969.91,21801.09,41603.91
2022-03-14 10:22:53,39.992416,-105.247726,46808.79,21394.49,41633.38
2022-03-14 10:23:03,39.992416,-105.247726,46439.52,21584.42,41118.63
2022-03-14 10:23:13,39.992416,-105.247726,46808.62,21578.83,41537.95
2022-03-14 10:23:23,39.992416,-105.247726,46609.29,21682.18,41259.04
2022-03-14 10:23:33,39.992416,-105.247726,46769.58,21734.86,41412.43
2022-03-14 10:23:43,39.992416,-105.247726,46066.64,21712.95,40628.60
2022-03-14 10:23:53,39.992416,-105.247726,46879.79,21623.54,41594.92
2022-03-14 10:24:03,39.992416,-105.247726,46593.74,21973.78,41086.86
2022-03-14 10:24:13,39.992416,-105.247726,46410.34,21656.98,41047.46
2022-03-14 10:24:23,39.992416,-105.247726,46327.02,21265.49,41157.89
2022-03-14 10:24:33,39.992416,-105.247726,46765.98,21614.80,41471.17
2022-03-14 10:24:43,39.992416,-105.247726,46653.08,21495.26,41406.08
2022-03-14 10:24:53,39.992416,-105.247726,46818.70,21691.86,41490.41
2022-03-14 10:25:03,39.992416,-105.247726,46705.22,21407.63,41510.13
